user_id,plan_type,country,device_type,industry,plan_ordinal,device_is_desktop,country_France,country_Germany,country_Turkey,country_UK,country_USA,industry_E-Commerce,industry_Education,industry_Healthcare,industry_SaaS,n_login,n_logout,n_checkout_start,n_payment_success,n_trial_extension,n_feature_click,n_total_events,first_event_day,last_event_day,days_active,tenure_days,recency_payment_days,recency_checkout_days,events_last_7d,events_first_7d,activity_trend,checkout_to_payment_rate,login_to_payment_rate,payment_per_event,feature_click_rate,login_logout_ratio,trial_extension_intensity,avg_events_per_active_day,is_high_payer,churn_risk,growth_potential
f32df4b9-b298-43e9-9c91-ce79f5d05b86,Business,UK,Desktop,SaaS,2,1,0,0,0,1,0,0,0,0,1,6,4,4,6,2,6,28,19.973206018518518,13.738483796296297,7,7.2347222222222225,16.146122685185187,14.119039351851852,0,28,-1.0,1.5,1.0,0.21428571428571427,0.21428571428571427,1.5,0.07142857142857142,4.0,1,0.558,0.0
6013855f-f99f-46b7-a5d6-25fa6d1536cb,Pro,France,Mobile,SaaS,1,0,1,0,0,0,0,0,0,0,1,8,6,4,3,2,4,27,8.32042824074074,1.8433449074074073,8,7.477083333333334,3.1155671296296297,2.1745949074074074,20,27,-0.25925925925925924,0.75,0.375,0.1111111111111111,0.14814814814814814,1.3333333333333333,0.07407407407407407,3.375,0,0.2087,0.389
1bf1deb4-62e9-417f-a96c-e8fcc94deba8,Free,USA,Mobile,Healthcare,0,0,0,0,0,0,1,0,0,1,0,7,3,8,6,3,4,31,19.25306712962963,12.569733796296296,8,7.683333333333334,12.569733796296296,14.527372685185185,0,31,-1.0,0.75,0.8571428571428571,0.1935483870967742,0.12903225806451613,2.3333333333333335,0.0967741935483871,3.875,1,0.5577,0.548
f95a949d-ecf6-4a65-814a-b500e2d48158,Business,UK,Desktop,Healthcare,2,1,0,0,0,1,0,0,0,1,0,6,5,4,6,3,4,28,9.466956018518518,2.5384837962962963,8,7.928472222222222,3.3968171296296297,6.624594907407407,19,28,-0.32142857142857145,1.5,1.0,0.21428571428571427,0.14285714285714285,1.2,0.10714285714285714,3.5,1,0.2811,0.0
892bd7d9-620d-482b-b25f-5652aa9d65ab,Pro,Germany,Desktop,Healthcare,1,1,0,1,0,0,0,0,0,1,0,3,5,7,4,2,10,31,27.349594907407408,20.641956018518517,8,7.707638888888889,20.69681712962963,20.93570601851852,0,31,-1.0,0.5714285714285714,1.3333333333333333,0.12903225806451613,0.3225806451612903,0.6,0.06451612903225806,3.875,0,0.7141,0.3977
c36be2fb-ebe2-422b-8987-62935c041016,Pro,France,Desktop,E-Commerce,1,1,1,0,0,0,0,1,0,0,0,8,5,4,3,7,4,31,27.45931712962963,20.587789351851853,8,7.871527777777778,24.419733796296295,21.674594907407407,0,31,-1.0,0.75,0.375,0.0967741935483871,0.12903225806451613,1.6,0.22580645161290322,3.875,0,0.8005,0.2953
f996149b-6e0d-4ff9-b2e9-717a8d2d3bfd,Pro,USA,Mobile,SaaS,1,0,0,0,0,0,1,0,0,0,1,2,8,5,3,8,7,33,8.330150462962964,1.723900462962963,8,7.60625,2.8280671296296296,1.723900462962963,29,33,-0.12121212121212122,0.6,1.5,0.09090909090909091,0.21212121212121213,0.25,0.24242424242424243,4.125,0,0.2734,0.3842
1553a711-8d9d-437e-9d45-92ca2a31ac70,Business,Germany,Mobile,E-Commerce,2,0,0,1,0,0,0,1,0,0,0,1,5,7,7,3,4,27,23.254456018518518,16.633622685185184,8,7.620833333333334,16.633622685185184,17.157233796296296,0,27,-1.0,1.0,7.0,0.25925925925925924,0.14814814814814814,0.2,0.1111111111111111,3.375,1,0.6464,0.0
cfba8cc5-8530-464e-8d6c-8a6dbd8b4252,Free,Turkey,Mobile,E-Commerce,0,0,0,0,1,0,0,1,0,0,0,4,10,3,3,7,7,34,20.475983796296298,13.675983796296297,8,7.8,17.12528935185185,14.480844907407407,0,34,-1.0,1.0,0.75,0.08823529411764706,0.20588235294117646,0.4,0.20588235294117646,4.25,0,0.6276,0.459
521cf522-51c0-4f32-9f3b-2f1dd3d80390,Pro,France,Desktop,SaaS,1,1,1,0,0,0,0,0,0,0,1,1,7,4,3,4,4,23,15.31556712962963,8.599594907407408,8,7.715972222222222,8.665567129629629,10.323900462962962,0,23,-1.0,0.75,3.0,0.13043478260869565,0.17391304347826086,0.14285714285714285,0.17391304347826086,2.875,0,0.502,0.2572
059bff93-8694-4827-9d24-de56ef000fc7,Business,UK,Desktop,Healthcare,2,1,0,0,0,1,0,0,0,1,0,6,5,1,7,7,6,32,20.306539351851853,13.665567129629629,8,7.6409722222222225,13.743344907407407,17.205844907407407,0,32,-1.0,7.0,1.1666666666666667,0.21875,0.1875,1.2,0.21875,4.0,1,0.6582,0.0
bd8c2820-74f9-44d2-8dd7-8dcc31c0dcdf,Free,Germany,Desktop,SaaS,0,1,0,1,0,0,0,0,0,0,1,8,3,2,3,3,5,24,9.089178240740742,2.7280671296296295,8,7.361111111111111,4.0454282407407405,7.957928240740741,15,24,-0.375,1.5,0.375,0.125,0.20833333333333334,2.6666666666666665,0.125,3.0,0,0.31,0.535
37315586-6747-4190-b80d-c267479e9383,Free,Turkey,Mobile,SaaS,0,0,0,0,1,0,0,0,0,0,1,7,3,2,4,3,6,25,26.443344907407408,19.541261574074074,8,7.902083333333334,23.830844907407407,19.541261574074074,0,25,-1.0,2.0,0.5714285714285714,0.16,0.24,2.3333333333333335,0.12,3.125,0,0.7136,0.4249
cd204564-9328-44a8-a08d-62c14c4ad619,Business,Germany,Desktop,Education,2,1,0,1,0,0,0,0,1,0,0,7,6,4,4,7,5,33,15.37945601851852,8.574594907407407,8,7.804861111111111,9.600983796296296,9.787789351851853,0,33,-1.0,1.0,0.5714285714285714,0.12121212121212122,0.15151515151515152,1.1666666666666667,0.21212121212121213,4.125,0,0.5159,0.0
e5657620-d980-4a07-8561-f9b32981ac2e,Pro,Germany,Desktop,Education,1,1,0,1,0,0,0,0,1,0,0,4,2,7,2,3,3,21,20.180150462962963,13.75306712962963,8,7.427083333333333,14.135011574074074,13.75306712962963,0,21,-1.0,0.2857142857142857,0.5,0.09523809523809523,0.14285714285714285,2.0,0.14285714285714285,2.625,0,0.5907,0.2991
39c1074a-af14-4aa5-8860-208682855fcd,Free,USA,Mobile,Healthcare,0,0,0,0,0,0,1,0,0,1,0,6,5,8,5,5,2,31,12.48431712962963,5.561400462962963,8,7.922916666666667,5.84056712962963,7.291261574074074,8,31,-0.7419354838709677,0.625,0.8333333333333334,0.16129032258064516,0.06451612903225806,1.2,0.16129032258064516,3.875,0,0.3994,0.5181
722ea163-6e9a-4961-a1e8-68b152ff32ea,Business,USA,Desktop,SaaS,2,1,0,0,0,0,1,0,0,0,1,3,6,3,6,3,3,24,18.36556712962963,11.672511574074074,8,7.6930555555555555,12.314872685185184,11.672511574074074,0,24,-1.0,2.0,2.0,0.25,0.125,0.5,0.125,3.0,1,0.5335,0.0
66ece46c-47f7-45e5-b601-0ca162a96a9f,Pro,France,Mobile,E-Commerce,1,0,1,0,0,0,0,1,0,0,0,4,2,4,2,6,6,24,27.500983796296296,20.644733796296297,8,7.85625,20.973900462962963,20.657233796296296,0,24,-1.0,0.5,0.5,0.08333333333333333,0.25,2.0,0.25,3.0,0,0.8044,0.281
c4cf2b14-88db-4fee-9e87-6d0d25dae510,Business,Turkey,Mobile,SaaS,2,0,0,0,1,0,0,0,0,0,1,3,6,6,7,3,0,25,27.413483796296298,20.894733796296297,8,7.51875,20.957928240740742,21.23084490740741,0,25,-1.0,1.1666666666666667,2.3333333333333335,0.28,0.0,0.5,0.12,3.125,1,0.7481,0.0
9555e2c4-6bab-44d0-aa72-a64cf3570002,Business,USA,Desktop,Healthcare,2,1,0,0,0,0,1,0,0,1,0,8,5,5,4,8,3,33,12.475289351851853,5.565567129629629,8,7.909722222222222,8.157233796296296,7.141956018518519,6,33,-0.8181818181818182,0.8,0.5,0.12121212121212122,0.09090909090909091,1.6,0.24242424242424243,4.125,0,0.4463,0.0
29540d3c-9d45-4575-ad9d-3b9c3b52b12e,Business,UK,Mobile,Healthcare,2,0,0,0,0,1,0,0,0,1,0,2,2,6,13,3,5,31,20.40445601851852,13.519733796296297,7,7.884722222222222,13.519733796296297,13.87945601851852,0,31,-1.0,2.1666666666666665,6.5,0.41935483870967744,0.16129032258064516,1.0,0.0967741935483871,4.428571428571429,1,0.5654,0.0
916f3458-fe95-4056-9a62-ff586522c10e,Free,France,Mobile,SaaS,0,0,1,0,0,0,0,0,0,0,1,6,7,5,8,2,5,33,12.134317129629629,5.554456018518518,8,7.579861111111111,6.057928240740741,6.88431712962963,8,33,-0.7575757575757576,1.6,1.3333333333333333,0.24242424242424243,0.15151515151515152,0.8571428571428571,0.06060606060606061,4.125,1,0.3469,0.5414
7183f84f-a077-4c8b-b838-fde35379afb7,Business,USA,Desktop,E-Commerce,2,1,0,0,0,0,1,1,0,0,0,7,7,3,9,4,4,34,9.353761574074074,2.6120949074074074,8,7.741666666666666,3.021122685185185,6.186400462962963,22,34,-0.35294117647058826,3.0,1.2857142857142858,0.2647058823529412,0.11764705882352941,1.0,0.11764705882352941,4.25,1,0.2867,0.0
252d0091-bae4-4c5b-9caf-17cec47c4485,Business,UK,Desktop,Education,2,1,0,0,0,1,0,0,1,0,0,9,5,4,4,8,3,33,11.016944444444444,4.548194444444444,8,7.46875,4.548194444444444,5.6009722222222225,12,33,-0.6363636363636364,1.0,0.4444444444444444,0.12121212121212122,0.09090909090909091,1.8,0.24242424242424243,4.125,0,0.3998,0.0
e2fce059-39da-4ff9-9ccf-193707265043,Free,UK,Desktop,Healthcare,0,1,0,0,0,1,0,0,0,1,0,5,6,3,6,5,2,27,26.494027777777777,19.69125,8,7.802777777777778,19.69125,19.840555555555557,0,27,-1.0,2.0,1.2,0.2222222222222222,0.07407407407407407,0.8333333333333334,0.18518518518518517,3.375,1,0.751,0.286
52b55b5b-c36f-4502-be55-1a653487172c,Free,UK,Desktop,SaaS,0,1,0,0,0,1,0,0,0,0,1,3,3,5,6,3,4,24,21.235694444444444,14.591944444444444,8,7.64375,15.321805555555555,15.77875,0,24,-1.0,1.2,2.0,0.25,0.16666666666666666,1.0,0.125,3.0,1,0.6118,0.3869
49e52a0a-916b-4a26-9184-e84e3da946ce,Free,France,Mobile,SaaS,0,0,1,0,0,0,0,0,0,0,1,4,3,2,6,5,7,27,16.20861111111111,9.832222222222223,8,7.376388888888889,10.682916666666667,11.734305555555556,0,27,-1.0,3.0,1.5,0.2222222222222222,0.25925925925925924,1.3333333333333333,0.18518518518518517,3.375,1,0.5378,0.4642
896a54c4-63ec-4091-8215-dc1529bc4e9a,Pro,USA,Mobile,SaaS,1,0,0,0,0,0,1,0,0,0,1,4,1,3,10,5,8,31,8.43361111111111,1.6731944444444444,8,7.760416666666667,1.6731944444444444,2.564861111111111,27,31,-0.12903225806451613,3.3333333333333335,2.5,0.3225806451612903,0.25806451612903225,4.0,0.16129032258064516,3.875,1,0.2404,0.4023
1037e026-6055-4c3c-8583-098e2a2bf832,Free,Germany,Mobile,SaaS,0,0,0,1,0,0,0,0,0,0,1,4,8,3,4,8,1,28,13.51,6.544722222222222,8,7.965277777777778,6.5593055555555555,6.578055555555555,4,28,-0.8571428571428571,1.3333333333333333,1.0,0.14285714285714285,0.03571428571428571,0.5,0.2857142857142857,3.5,0,0.4808,0.3299
ea297f2b-98b9-4752-b484-39f63969d654,Free,UK,Mobile,Education,0,0,0,0,0,1,0,0,1,0,0,6,2,6,6,4,3,27,24.26,17.61625,7,7.64375,18.003055555555555,17.61625,0,27,-1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,3.0,0.14814814814814814,3.857142857142857,1,0.683,0.4175
135b321e-2861-4195-830a-761f5893fec8,Business,Turkey,Desktop,Healthcare,2,1,0,0,1,0,0,0,0,1,0,2,6,7,4,1,4,24,27.152361111111112,20.563472222222224,8,7.588888888888889,21.328055555555554,20.83013888888889,0,24,-1.0,0.5714285714285714,2.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.041666666666666664,3.0,0,0.7006,0.0
fee9867c-0397-4219-8d8d-7e4db742113b,Pro,Germany,Mobile,Healthcare,1,0,0,1,0,0,0,0,0,1,0,7,5,3,4,7,7,33,13.494722222222222,6.55375,8,7.940972222222222,7.229444444444445,10.549583333333333,3,33,-0.9090909090909091,1.3333333333333333,0.5714285714285714,0.12121212121212122,0.21212121212121213,1.4,0.21212121212121213,4.125,0,0.4848,0.3989
0429cb6a-75bd-4ff9-ba88-37483e5f3e33,Free,Germany,Mobile,Healthcare,0,0,0,1,0,0,0,0,0,1,0,5,6,1,7,4,2,25,7.498888888888889,0.7634722222222222,8,7.735416666666667,0.9870833333333333,4.991944444444444,23,25,-0.08,7.0,1.4,0.28,0.08,0.8333333333333334,0.16,3.125,1,0.2435,0.3768
973acce4-d23c-4c23-9a1a-57c1e3b07416,Business,Germany,Desktop,Healthcare,2,1,0,1,0,0,0,0,0,1,0,5,3,4,3,2,7,24,18.50027777777778,11.559305555555556,8,7.940972222222222,13.801666666666666,12.235694444444444,0,24,-1.0,0.75,0.6,0.125,0.2916666666666667,1.6666666666666667,0.08333333333333333,3.0,0,0.516,0.0
55ff421e-0ac4-4fe0-a4de-0dc899acf8f7,Free,Germany,Mobile,E-Commerce,0,0,0,1,0,0,0,1,0,0,0,8,5,5,2,6,5,31,15.519027777777778,8.557916666666667,8,7.961111111111111,13.194722222222222,9.44125,0,31,-1.0,0.4,0.25,0.06451612903225806,0.16129032258064516,1.6,0.1935483870967742,3.875,0,0.5033,0.56
5d58e17b-ca00-4266-aef4-f0050fb236b0,Free,France,Mobile,Healthcare,0,0,1,0,0,0,0,0,0,1,0,1,6,5,5,8,10,35,23.424583333333334,16.814166666666665,8,7.610416666666667,16.823888888888888,16.814166666666665,0,35,-1.0,1.0,5.0,0.14285714285714285,0.2857142857142857,0.16666666666666666,0.22857142857142856,4.375,0,0.7046,0.511
0e7b2651-6e0b-406c-8734-67adb6189838,Pro,UK,Mobile,Healthcare,1,0,0,0,0,1,0,0,0,1,0,3,5,5,6,2,8,29,19.455833333333334,12.534305555555555,8,7.9215277777777775,13.450277777777778,14.796805555555556,0,29,-1.0,1.2,2.0,0.20689655172413793,0.27586206896551724,0.6,0.06896551724137931,3.625,1,0.5457,0.3651
3814ded4-9cbd-41a7-b5a2-e2000c8660ba,Business,UK,Mobile,SaaS,2,0,0,0,0,1,0,0,0,0,1,5,5,2,2,5,6,25,21.335,14.921805555555556,8,7.413194444444445,15.26763888888889,18.44472222222222,0,25,-1.0,1.0,0.4,0.08,0.24,1.0,0.2,3.125,0,0.6779,0.0
8c9bc24a-93b4-4c15-969e-8c0fcf081067,Business,UK,Desktop,Healthcare,2,1,0,0,0,1,0,0,0,1,0,6,7,4,2,6,4,29,22.464166666666667,15.557916666666667,8,7.90625,19.6975,15.557916666666667,0,29,-1.0,0.5,0.3333333333333333,0.06896551724137931,0.13793103448275862,0.8571428571428571,0.20689655172413793,3.625,0,0.6646,0.0
1996f70f-ad12-43c5-b576-842a6b9eafa5,Business,France,Mobile,Healthcare,2,0,1,0,0,0,0,0,0,1,0,5,1,4,7,2,7,26,25.334305555555556,18.75722222222222,8,7.577083333333333,18.75722222222222,20.04611111111111,0,26,-1.0,1.75,1.4,0.2692307692307692,0.2692307692307692,5.0,0.07692307692307693,3.25,1,0.6854,0.0
c5ddc6b4-aa4a-45dd-8655-011b64949ee4,Business,UK,Mobile,Education,2,0,0,0,0,1,0,0,1,0,0,4,5,5,2,2,5,23,14.403055555555556,7.649583333333333,8,7.753472222222222,7.649583333333333,8.050972222222223,0,23,-1.0,0.4,0.5,0.08695652173913043,0.21739130434782608,0.8,0.08695652173913043,2.875,0,0.4246,0.0
ef5ec769-89d6-4f73-9ab6-0f127e934910,Free,Turkey,Desktop,Healthcare,0,1,0,0,1,0,0,0,0,1,0,1,4,4,6,2,2,19,17.985,11.555138888888889,7,7.429861111111111,12.070416666666667,11.555138888888889,0,19,-1.0,1.5,6.0,0.3157894736842105,0.10526315789473684,0.25,0.10526315789473684,2.7142857142857144,1,0.5209,0.2864
e01a0fe4-dd44-4797-8b35-701c4bf37740,Pro,USA,Desktop,Education,1,1,0,0,0,0,1,0,1,0,0,3,3,4,3,6,6,25,15.470416666666667,8.576666666666666,8,7.89375,12.7475,10.54888888888889,0,25,-1.0,0.75,1.0,0.12,0.24,1.0,0.24,3.125,0,0.5367,0.3273
e14eb847-a7cc-4072-976a-8a96fbbb25b2,Pro,Germany,Mobile,Healthcare,1,0,0,1,0,0,0,0,0,1,0,2,1,5,8,5,4,25,26.459305555555556,19.990555555555556,8,7.46875,19.990555555555556,20.47597222222222,0,25,-1.0,1.6,4.0,0.32,0.16,2.0,0.2,3.125,1,0.7684,0.2298
b3ddb988-82e1-42f1-8eaa-7c4f4e71264e,Free,UK,Desktop,Education,0,1,0,0,0,1,0,0,1,0,0,5,6,6,6,2,3,28,8.309305555555556,1.7731944444444445,8,7.536111111111111,3.1440277777777776,1.8481944444444445,24,28,-0.14285714285714285,1.0,1.2,0.21428571428571427,0.10714285714285714,0.8333333333333334,0.07142857142857142,3.5,1,0.1918,0.5107
17a888ba-6992-4399-889c-8f3b53bf2b56,Pro,Turkey,Mobile,E-Commerce,1,0,0,0,1,0,0,1,0,0,0,5,2,3,4,5,5,24,26.306527777777777,19.585,8,7.721527777777778,21.59263888888889,19.918333333333333,0,24,-1.0,1.3333333333333333,0.8,0.16666666666666666,0.20833333333333334,2.5,0.20833333333333334,3.0,0,0.7618,0.2637
84b54c39-bfef-4ca8-88d7-96e66d278051,Free,Turkey,Mobile,SaaS,0,0,0,0,1,0,0,0,0,0,1,3,8,6,3,7,5,32,23.515555555555554,16.699583333333333,8,7.815972222222222,18.485694444444444,17.48361111111111,0,32,-1.0,0.5,1.0,0.09375,0.15625,0.375,0.21875,4.0,0,0.704,0.4241
30cf79f2-0dc6-4b98-b677-d9937e163757,Free,France,Desktop,SaaS,0,1,1,0,0,0,0,0,0,0,1,8,2,8,6,6,8,38,22.35236111111111,15.707222222222223,8,7.645138888888889,17.87388888888889,17.489166666666666,0,38,-1.0,0.75,0.75,0.15789473684210525,0.21052631578947367,4.0,0.15789473684210525,4.75,1,0.6595,0.6656
d68c2b87-638a-49bf-96d4-a528e3cc6ceb,Business,USA,Desktop,E-Commerce,2,1,0,0,0,0,1,1,0,0,0,5,7,4,4,3,5,28,16.461388888888887,9.636388888888888,8,7.825,10.262777777777778,11.83013888888889,0,28,-1.0,1.0,0.8,0.14285714285714285,0.17857142857142858,0.7142857142857143,0.10714285714285714,3.5,0,0.4969,0.0
9cc0d41c-f9ac-4e02-80f4-e9f120c9a9b7,Free,UK,Desktop,Healthcare,0,1,0,0,0,1,0,0,0,1,0,4,4,3,0,9,1,21,19.465555555555557,12.526666666666667,8,7.938888888888889,28.0,13.65375,0,21,-1.0,0.0,0.0,0.0,0.047619047619047616,1.0,0.42857142857142855,2.625,0,0.6509,0.2872
1f9d4d16-3257-442f-8fb1-6d426d54607f,Business,UK,Mobile,E-Commerce,2,0,0,0,0,1,0,1,0,0,0,4,3,3,4,5,3,22,14.219027777777777,7.749583333333334,8,7.469444444444444,7.9752777777777775,10.448888888888888,0,22,-1.0,1.3333333333333333,1.0,0.18181818181818182,0.13636363636363635,1.3333333333333333,0.22727272727272727,2.75,0,0.5176,0.0
cd3ee9af-0712-4f60-a695-78d822fdb92c,Business,France,Desktop,E-Commerce,2,1,1,0,0,0,0,1,0,0,0,6,6,3,4,7,8,34,23.512083333333333,16.584305555555556,8,7.927777777777778,16.89472222222222,17.607222222222223,0,34,-1.0,1.3333333333333333,0.6666666666666666,0.11764705882352941,0.23529411764705882,1.0,0.20588235294117646,4.25,0,0.6971,0.0
c376f5f0-1be0-4e76-b753-f842c57f959a,Pro,France,Mobile,Healthcare,1,0,1,0,0,0,0,0,0,1,0,5,9,6,4,2,2,28,13.918333333333333,7.573888888888889,7,7.344444444444444,9.719722222222222,8.819722222222222,0,28,-1.0,0.6666666666666666,0.8,0.14285714285714285,0.07142857142857142,0.5555555555555556,0.07142857142857142,4.0,0,0.4227,0.3075
a92f5e02-66b3-4f23-9b88-d8aa97a97c30,Free,USA,Desktop,SaaS,0,1,0,0,0,0,1,0,0,0,1,0,5,7,6,2,4,24,14.42388888888889,7.665555555555556,8,7.758333333333334,8.41625,9.205833333333333,0,24,-1.0,0.8571428571428571,6.0,0.25,0.16666666666666666,0.0,0.08333333333333333,3.0,1,0.4334,0.4208
f8da8244-dffa-443b-82eb-8773bee81964,Business,France,Mobile,Healthcare,2,0,1,0,0,0,0,0,0,1,0,7,6,6,6,4,4,33,24.295416666666668,17.623194444444444,8,7.6722222222222225,18.335,17.92736111111111,0,33,-1.0,1.0,0.8571428571428571,0.18181818181818182,0.12121212121212122,1.1666666666666667,0.12121212121212122,4.125,1,0.6724,0.0
00381c5b-527e-48d7-a78e-3406a3479620,Free,France,Desktop,Healthcare,0,1,1,0,0,0,0,0,0,1,0,3,7,7,11,2,1,31,16.762777777777778,10.6975,7,7.065277777777778,11.370416666666667,10.786388888888888,0,31,-1.0,1.5714285714285714,3.6666666666666665,0.3548387096774194,0.03225806451612903,0.42857142857142855,0.06451612903225806,4.428571428571429,1,0.4814,0.3691
330f2800-9930-4a2f-a38c-1906bbd1be63,Pro,Turkey,Desktop,Education,1,1,0,0,1,0,0,0,1,0,0,5,10,3,2,2,4,26,14.386388888888888,7.614861111111111,7,7.771527777777778,12.654444444444444,8.444027777777778,0,26,-1.0,0.6666666666666666,0.4,0.07692307692307693,0.15384615384615385,0.5,0.07692307692307693,3.7142857142857144,0,0.4226,0.3026
928097e3-8a32-481e-8b47-29e5b56ab285,Business,UK,Mobile,E-Commerce,2,0,0,0,0,1,0,1,0,0,0,3,5,5,3,7,8,31,10.270416666666666,3.830138888888889,8,7.440277777777778,4.387777777777778,7.612777777777778,15,31,-0.5161290322580645,0.6,1.0,0.0967741935483871,0.25806451612903225,0.6,0.22580645161290322,3.875,0,0.3872,0.0
fb00556e-d46d-4353-9bba-33f787638230,Business,France,Desktop,Healthcare,2,1,1,0,0,0,0,0,0,1,0,6,5,8,9,2,6,36,12.400277777777777,5.596805555555555,8,7.803472222222222,5.596805555555555,5.8190277777777775,10,36,-0.7222222222222222,1.125,1.5,0.25,0.16666666666666666,1.2,0.05555555555555555,4.5,1,0.3319,0.0
